"","session","name","coord1D"
"284",6,"SAU",0.311976701021194
"285",6,"SLV",-0.128119960427284
"286",6,"SVN",-0.663750290870667
"287",6,"TGO",0.00638903677463531
"288",6,"TUN",-0.0253996718674898
"289",6,"USA",-1.00777781009674
"290",6,"VEN",0.724436521530151
"291",6,"ZAF",-0.00662665441632271
"292",7,"AFG",0.178605541586876
"293",7,"AGO",0.0488945543766022
"294",7,"ARE",0.325568079948425
"295",7,"AUS",-0.989037096500397
"296",7,"BDI",0.466317296028137
"297",7,"BEL",-0.632562875747681
"298",7,"BRA",-0.327308595180511
"299",7,"CHE",-0.626836955547333
"300",7,"CHL",-0.315880000591278
"301",7,"CHN",0.868826329708099
"302",7,"CIV",0.0296664629131556
"303",7,"COD",0.350496262311935
"304",7,"CUB",0.90824294090271
"305",7,"DEU",-0.689146280288696
"306",7,"ECU",0.00781530141830444
"307",7,"EGY",0.456731528043747
"308",7,"ESP",-0.642763137817383
"309",7,"ETH",0.279132664203644
"310",7,"GBR",-0.921163499355316
"311",7,"GEO",-0.679894924163818
"312",7,"HRV",-0.680280268192291
"313",7,"HUN",-0.766293227672577
"314",7,"IRQ",0.37185263633728
"315",7,"ISL",-0.647414147853851
"316",7,"JPN",-0.719831705093384
"317",7,"KEN",0.198359727859497
"318",7,"KGZ",0.226581454277039
"319",7,"KOR",-0.673054695129395
"320",7,"MEX",-0.323731184005737
"321",7,"MNG",-0.226755514740944
"322",7,"NGA",0.372678369283676
"323",7,"NPL",-0.169530287384987
"324",7,"PAK",0.464373469352722
"325",7,"PAN",-0.38256111741066
"326",7,"PER",-0.336422830820084
"327",7,"PHL",0.164616480469704
"328",7,"QAT",0.288296550512314
"329",7,"RWA",-0.159550666809082
"330",7,"SAU",0.301976680755615
"331",7,"SEN",0.260842382907867
"332",7,"SVK",-0.68615072965622
"333",7,"SVN",-0.663750290870667
"334",7,"TGO",-0.0256109740585089
"335",7,"TUN",-0.0253996718674898
"336",7,"UKR",-0.59448915719986
"337",7,"USA",-1.02333331108093
"338",7,"VEN",0.744436502456665
"339",7,"ZAF",-0.0609123781323433
"340",8,"AFG",0.178605541586876
"341",8,"AGO",0.0488945543766022
"342",8,"ARG",-0.251965880393982
"343",8,"AUS",-0.989037096500397
"344",8,"AUT",-0.713420331478119
"345",8,"BFA",0.0321351736783981
"346",8,"BGD",0.430503696203232
"347",8,"BGR",-0.708180367946625
"348",8,"BHR",0.444423645734787
"349",8,"BHS",-0.109605103731155
"350",8,"BRA",-0.349308609962463
"351",8,"CHL",-0.318737149238586
"352",8,"CHN",0.850826323032379
"353",8,"CMR",0.586374640464783
"354",8,"COD",0.350496262311935
"355",8,"CUB",0.880242943763733
"356",8,"CZE",-0.818672716617584
"357",8,"DNK",-0.809320092201233
"358",8,"EGY",0.456731528043747
"359",8,"ERI",0.58186000585556
"360",8,"ESP",-0.632763147354126
"361",8,"FJI",-0.28417381644249
"362",8,"GBR",-0.953663468360901
"363",8,"HRV",-0.680280268192291
"364",8,"HUN",-0.781293272972107
"365",8,"IND",0.304966509342194
"366",8,"IRQ",0.37185263633728
"367",8,"ISL",-0.647414147853851
"368",8,"ITA",-0.675694644451141
"369",8,"JPN",-0.69983172416687
"370",8,"MEX",-0.31928676366806
"371",8,"NGA",0.379345029592514
"372",8,"NPL",-0.165530279278755
"373",8,"PAK",0.454373478889465
"374",8,"PER",-0.344422817230225
"375",8,"PHL",0.17461647093296
"376",8,"QAT",0.288296550512314
"377",8,"RWA",-0.159550666809082
"378",8,"SAU",0.291976690292358
"379",8,"SEN",0.344175726175308
"380",8,"SOM",0.524514377117157
"381",8,"SVK",-0.68615072965622
"382",8,"TGO",-0.0576109811663628
"383",8,"TUN",-0.0253996718674898
"384",8,"UKR",-0.60648912191391
"385",8,"URY",-0.295652210712433
"386",8,"ZAF",-0.115198090672493
"387",9,"AFG",0.178605541586876
"388",9,"AGO",0.0488945543766022
"389",9,"ARG",-0.251965880393982
"390",9,"ARM",-0.145518079400063
"391",9,"AUS",-0.989037096500397
"392",9,"AUT",-0.725420355796814
"393",9,"BFA",0.0681351721286774
"394",9,"BGD",0.448003709316254
"395",9,"BGR",-0.708180367946625
"396",9,"BHR",0.444423645734787
"397",9,"BHS",-0.109605103731155
"398",9,"BRA",-0.371308594942093
"399",9,"CHL",-0.321594297885895
"400",9,"CMR",0.529708027839661
"401",9,"COD",0.350496262311935
"402",9,"CZE",-0.850101292133331
"403",9,"DEU",-0.683146297931671
"404",9,"DNK",-0.809320092201233
"405",9,"ERI",0.645860016345978
"406",9,"ESP",-0.622763156890869
"407",9,"FJI",-0.28417381644249
"408",9,"IDN",0.42784771323204
"409",9,"IND",0.286784678697586
"410",9,"ITA",-0.675694644451141
"411",9,"JPN",-0.679831683635712
"412",9,"KOR",-0.663054704666138
"413",9,"LBY",0.270353019237518
"414",9,"MEX",-0.314842313528061
"415",9,"MHL",-0.964093446731567
"416",9,"MRT",0.356468617916107
"417",9,"NAM",0.0152883436530828
"418",9,"NGA",0.386011719703674
"419",9,"NLD",-0.693283259868622
"420",9,"NPL",-0.161530286073685
"421",9,"PAK",0.444373488426208
"422",9,"PER",-0.352422833442688
"423",9,"PHL",0.184616476297379
"424",9,"POL",-0.682660937309265
"425",9,"QAT",0.288296550512314
"426",9,"SDN",0.250338315963745
"427",9,"SEN",0.427509069442749
"428",9,"SOM",0.488514363765717
"429",9,"SVK",-0.68615072965622
"430",9,"TGO",-0.0896109864115715
"431",9,"UKR",-0.618489146232605
"432",9,"URY",-0.295652210712433
"433",9,"VEN",0.764436542987823
"434",10,"ARG",-0.251965880393982
"435",10,"ARM",-0.145518079400063
"436",10,"AUT",-0.737420320510864
"437",10,"BFA",0.104135170578957
"438",10,"BGD",0.465503692626953
"439",10,"BGR",-0.708180367946625
"440",10,"BHR",0.444423645734787
"441",10,"BHS",-0.109605103731155
"442",10,"BOL",0.200183764100075
"443",10,"BRA",-0.393308579921722
"444",10,"CHN",0.832826316356659
"445",10,"CIV",0.0407775714993477
"446",10,"CMR",0.473041355609894
"447",10,"CUB",0.852242946624756
"448",10,"CZE",-0.881529867649078
"449",10,"DEU",-0.677146255970001
"450",10,"DNK",-0.809320092201233
"451",10,"ERI",0.709860026836395
"452",10,"FJI",-0.28417381644249
"453",10,"FRA",-0.710351884365082
"454",10,"GAB",0.093277633190155
"455",10,"GBR",-0.98616349697113
"456",10,"IDN",0.436736613512039
"457",10,"IND",0.268602848052979
"458",10,"ITA",-0.675694644451141
"459",10,"JPN",-0.659831702709198
"460",10,"KOR",-0.653054714202881
"461",10,"LBY",0.30535301566124
"462",10,"MEX",-0.310397863388062
"463",10,"MHL",-0.964093446731567
"464",10,"MRT",0.396468609571457
"465",10,"MWI",-0.0394826121628284
"466",10,"NAM",0.00728834420442581
"467",10,"NLD",-0.676616609096527
"468",10,"NPL",-0.157530277967453
"469",10,"PAK",0.434373468160629
"470",10,"PHL",0.194616466760635
"471",10,"POL",-0.66766095161438
"472",10,"RUS",0.874513268470764
"473",10,"SDN",0.315338313579559
"474",10,"SEN",0.510842442512512
"475",10,"SOM",0.452514380216599
"476",10,"TGO",-0.1216109842062
"477",10,"UKR",-0.630489110946655
"478",10,"URY",-0.295652210712433
"479",10,"UZB",0.234332472085953
"480",10,"VEN",0.784436523914337
